Sector;Empresa;Simbolo;Fecha;Apertura;MaximoDiario;MinimoDiario;Volumen;Cierre
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;29/07/2022;272;280;257;485791;271,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/07/2022;281,2;285;266;254546;274,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;27/07/2022;258,5;277,8;248,05;288181;257,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;26/07/2022;253,95;260;249,5;144700;251,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;25/07/2022;240;253;236,6;131986;235,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/07/2022;238;239,9;222,9;252106;236,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/07/2022;230;241;220;206760;230
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;20/07/2022;231,5;233,5;227;176216;232,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;19/07/2022;233,4;237;229,5;192341;233,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/07/2022;230;235,5;225,75;229107;226,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/07/2022;220;226,9;214;50956;213,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/07/2022;212,4;220;210,5;79508;218,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;13/07/2022;221;229;218;105261;223,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;12/07/2022;222,5;229,7;216;144642;223,8
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/07/2022;222,8;224,5;212;166315;223,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;08/07/2022;222,5;242;213,75;481621;222,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;07/07/2022;204;223,15;203,25;837921;202,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;06/07/2022;204,1;204,1;194,1;170331;198,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;05/07/2022;194,9;208;194,9;610532;185,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;04/07/2022;194;195;184,75;284719;192,016
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;01/07/2022;202;205;194,5;115021;201
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;30/06/2022;204,5;205;198;150095;204,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;29/06/2022;205,4;209;202,05;97291;205,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/06/2022;200,3;206,1;198,5;71606;198,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;27/06/2022;192;198,9;187,45;100405;192,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;24/06/2022;197,75;200,15;192,05;78964;196,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;23/06/2022;204,75;204,75;191;94373;202,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/06/2022;202,9;206,4;198,5;116969;201
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/06/2022;207,9;207,9;200;153269;203,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;20/06/2022;203;205;199;349489;203,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;17/06/2022;203;205;199;349489;203,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;16/06/2022;203;205;199;349489;203,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/06/2022;199;206;199;333910;197,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/06/2022;199;199;192,7;132674;191,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;13/06/2022;194,75;198,8;189,1;267324;195,15
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/06/2022;190;195,25;185,8;331069;190,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;09/06/2022;196;196,55;187,5;452596;195,15
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;08/06/2022;203,4;204,9;194,7;332519;203,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;07/06/2022;201;206;201;163194;202,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;06/06/2022;213,3;213,3;201,05;201954;209,15
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;03/06/2022;206,25;210,5;206,25;84882;205,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;02/06/2022;207,25;212,9;202,5;272372;207,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;01/06/2022;213;215,8;204,5;171369;212,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;31/05/2022;224,6;224,6;210,75;456361;222,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;30/05/2022;222;226;220;130374;222,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;27/05/2022;222;226,5;220;86248;224,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;26/05/2022;219,85;226;218,25;131581;219,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;25/05/2022;217;222,95;213,8;203306;216,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;24/05/2022;217;222,95;213,8;203306;216,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;23/05/2022;208;217,9;207;106134;207,8
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;20/05/2022;210;214,8;200,9;91433;212,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;19/05/2022;216,7;217,5;212;77125;217,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/05/2022;215,5;223,05;215,5;93431;215,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;17/05/2022;215,5;223,05;215,5;93431;215,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;16/05/2022;212;219,9;207,25;211782;209
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;13/05/2022;200;209,5;200;186997;198,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;12/05/2022;195;200;188,35;59490;195,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/05/2022;193;196;192,5;93805;191,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/05/2022;194,5;196,6;187;188718;193,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;09/05/2022;204,95;205;193,5;111441;204,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;06/05/2022;198;206,5;196;121825;199,95
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;05/05/2022;207;207;198,05;260348;208,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;04/05/2022;207,6;210,75;203;235306;207,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;03/05/2022;201;208,4;200,75;201102;198,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;02/05/2022;203;203,2;196,25;327115;202,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;29/04/2022;208,35;211;201,6;151999;206,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/04/2022;207;210,9;204;100928;207,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;27/04/2022;207;212;204,5;177567;207,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;26/04/2022;213;213;206,5;105698;213,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;25/04/2022;211;214;205;169162;212
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/04/2022;214;218,4;210,85;50634;212,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/04/2022;219,4;222;210,5;211130;219,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;20/04/2022;214;221;206,95;337659;209,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;19/04/2022;210;210;205,5;110457;205,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/04/2022;208;209,9;204,45;146700;204
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/04/2022;205;205,5;200,5;110434;204,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/04/2022;205;205,5;200,5;110434;204,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;13/04/2022;205;205,5;200,5;110434;204,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;12/04/2022;210,5;214,95;202,5;240591;209,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/04/2022;215,3;219;209,35;64023;215,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;08/04/2022;215;219;213,65;181766;215,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;07/04/2022;219;222;214;124415;217,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;06/04/2022;218;225;217;130578;220,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;05/04/2022;226,5;233,5;220,5;117046;228,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;04/04/2022;230,5;234,95;227,3;145389;230,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;01/04/2022;224;230,5;224;84116;225
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;31/03/2022;232,2;232,2;224,3;31720;227,95
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;30/03/2022;225;231;225;122377;226,95
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;29/03/2022;237,9;237,9;226;105213;231,15
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/03/2022;235,95;235,95;230,6;169219;237,15
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;25/03/2022;242;245,95;234,75;175370;230,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;24/03/2022;230;240,5;228;414845;230,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;23/03/2022;230;240,5;228;414845;230,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/03/2022;225,3;231,5;225,3;191563;224,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/03/2022;225,9;228,95;221,8;178455;220,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/03/2022;221,45;225;218;161724;219,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;17/03/2022;221,95;222;218,2;179468;220,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;16/03/2022;206;222;206;146937;205,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/03/2022;202,05;209;202,05;160010;206,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/03/2022;210,4;214;205,1;121079;214,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/03/2022;222;225;212,05;117285;219,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/03/2022;214;220;210;154807;210
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;09/03/2022;209,5;213,5;208;131408;208,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;08/03/2022;198,05;209,5;198;155938;197,55
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;07/03/2022;209,6;212;197;331442;210,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;04/03/2022;227,95;227,95;206;1085705;228,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;03/03/2022;229;230,5;217,75;241691;224,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;02/03/2022;227;227,2;215;255781;231,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;01/03/2022;234,3;237;226;109773;233,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/02/2022;234,3;237;226;109773;233,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;25/02/2022;234,3;237;226;109773;233,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;24/02/2022;244;244;225;408584;246,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;23/02/2022;245;248;234;118927;241,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/02/2022;239,5;250;237;206828;237,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/02/2022;245;245;234;135240;243,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/02/2022;236,55;245;232,9;139854;236,55
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;17/02/2022;237;242,4;235;44347;238,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;16/02/2022;233;239,5;226,55;106896;230,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/02/2022;230;232,25;225;39280;226,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/02/2022;225,15;230;223;34565;225,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/02/2022;230;236;224,5;82899;227,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/02/2022;228;232,95;225;55503;226,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;09/02/2022;233;234,5;220;116700;231,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;08/02/2022;235;239,55;231;49139;235,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;07/02/2022;237,6;239,95;232;54366;236,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;04/02/2022;236,95;238,25;232,25;195941;234,95
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;03/02/2022;232,95;235,75;229;153648;234,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;02/02/2022;243,75;248;232,75;64737;243,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;01/02/2022;245,95;251,8;237,5;113103;247,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;31/01/2022;240;249,25;229;82162;237,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/01/2022;233;240;226,7;199218;225
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;27/01/2022;226,5;227;220,05;49786;224,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;26/01/2022;224;228;217;96460;221,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;25/01/2022;207,95;223;205,5;87309;208,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;24/01/2022;218,5;218,5;206,85;157797;219,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/01/2022;222;224,45;217,25;30930;222,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;20/01/2022;219,5;226,5;216,75;59341;216
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;19/01/2022;217,05;224;214,45;63730;215,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/01/2022;223,25;226,6;212;84690;223,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;17/01/2022;223;227;220;8678;223,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/01/2022;225,5;228,2;220,2;38230;227,8
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;13/01/2022;224,9;230;218,55;71073;223,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;12/01/2022;222,9;224,95;218,35;61654;219,55
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/01/2022;220;222,95;216;57216;218
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/01/2022;220,9;220,9;215,75;12404;220,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;07/01/2022;218;222,25;217,75;31650;217,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;06/01/2022;209,7;220;208;52520;212,55
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;05/01/2022;218;220;212;126795;218,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;04/01/2022;220,7;225,95;217,1;100826;223,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;03/01/2022;223,95;228;219,8;91085;224,3
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;31/12/2021;225;230,5;221,3;160811;223,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;30/12/2021;225;230,5;221,3;160811;223,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;29/12/2021;213,1;224;204;245250;211,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/12/2021;226,5;228,35;210;122452;222,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;27/12/2021;218,5;222,95;217,25;80220;218,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;24/12/2021;214,05;222;214,05;62731;214,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;23/12/2021;214,05;222;214,05;62731;214,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/12/2021;219,9;221;213,5;112470;218,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/12/2021;216,5;222,5;215;103169;213,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;20/12/2021;216;216,85;206;136987;216,5
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;17/12/2021;216,95;223,4;214;186409;216,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;16/12/2021;207;220;205,5;136415;206,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/12/2021;205;207,45;200,15;103089;204,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/12/2021;202,5;206,75;201;77619;201,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;13/12/2021;214;216,5;201;47365;212,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/12/2021;218;223,6;212;92004;219,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;09/12/2021;235;235;219,05;114415;229,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;08/12/2021;236,05;239,1;229,4;216137;235,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;07/12/2021;236,05;239,1;229,4;216137;235,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;06/12/2021;234,35;242;229,5;101309;231,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;03/12/2021;242;246;225;213469;237,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;02/12/2021;229;239;225;145959;229,05
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;01/12/2021;210,05;230,5;210,05;382007;208,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;30/11/2021;204,5;209,95;199,5;193880;205,95
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;29/11/2021;215;218,5;203,5;213835;213
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;26/11/2021;224,5;224,5;205,05;428909;226,2
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;25/11/2021;219,85;227,5;219,85;79149;220,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;24/11/2021;223;234,5;216;234719;222,8
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;23/11/2021;226;232;220;287771;237,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/11/2021;253;253;234,55;153268;250,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;19/11/2021;253;253;234,55;153268;250,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/11/2021;244;252,2;235;197933;242,8
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;17/11/2021;254;262;236,25;216932;252,25
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;16/11/2021;271,7;273;250,45;262634;270,4
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/11/2021;290;290;268;187821;281,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;12/11/2021;289,5;289,5;270,8;245532;284,75
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/11/2021;293;296;283,6;286392;288,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/11/2021;282,55;294,45;281;224982;284,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;09/11/2021;280;287;278;192766;281,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;08/11/2021;279;282;274;206447;272,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;05/11/2021;275,05;280,9;269;154509;275,7
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;04/11/2021;285,95;285,95;273;157939;286,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;03/11/2021;280,95;287,5;273;220692;276,8
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;02/11/2021;266;280;262;183288;269,65
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;01/11/2021;262,95;272,7;259,649;181207;257,55
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;29/10/2021;270,95;271;255,95;167215;271,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;28/10/2021;267,8;278;262;97116;267,8
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;27/10/2021;284;290,5;267,1;286081;285,45
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;26/10/2021;290;300;284,4;126793;288,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;22/10/2021;274;277,95;267;60545;274
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;21/10/2021;273,9;274;267;192570;275,35
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;20/10/2021;260,05;277,5;259,3;275172;254,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;19/10/2021;253;257;248,35;108846;253
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;18/10/2021;246,85;254,95;246,05;84128;246,85
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;15/10/2021;245;254;243;134370;243,6
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;14/10/2021;237,5;244;236;58978;237
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;13/10/2021;241,85;241,85;234,5;32878;238,1
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;12/10/2021;241,2;243,5;236,1;54198;241,15
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;11/10/2021;246,15;249;239;69962;244,9
BANCOS;BANCO BBVA ARGENTINA SA;BBAR;10/10/2021;246,15;249;239;69962;244,9
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;15/08/2023;684;750;681;362720;680
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;14/08/2023;650;693;599;277296;658,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;11/08/2023;651,5;668;641,5;236468;651,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;10/08/2023;645;662,5;643;225000;645,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;09/08/2023;655;660;645;137709;645
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;08/08/2023;648;675;633;170979;647,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;07/08/2023;680;685;650;163868;672
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;04/08/2023;654;666,5;644;130825;652,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;03/08/2023;665;667;643;132626;657
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;02/08/2023;688,5;688,5;643;233458;684,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;01/08/2023;710;710;676,5;185412;707
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;31/07/2023;710;719,5;685;167357;710
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;28/07/2023;722;745;697;129376;696
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;27/07/2023;723;723;690;284892;725,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;26/07/2023;731;739,5;715;89170;731,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;25/07/2023;742;753;715;248200;731
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;24/07/2023;735;760;729;527281;729,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;21/07/2023;689,5;737;689,5;652325;689,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;20/07/2023;676;691,5;676;423953;676
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;19/07/2023;660;681;651,5;137569;659
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;18/07/2023;653;660;650;173813;653,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;17/07/2023;655;668;645,5;363207;650
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;14/07/2023;668;668,5;640,5;511858;668
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;13/07/2023;668;669,5;655;422763;658
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;12/07/2023;660;671,5;657;138167;658,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;11/07/2023;684;684;650;179852;670
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;10/07/2023;670,5;680;660;192587;668
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;07/07/2023;685;685;656;577349;674
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;06/07/2023;699,5;700;670;166642;700,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;05/07/2023;712;720;695;338865;712
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;04/07/2023;698,5;714,5;693;162753;697
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;03/07/2023;700;710;660;359620;698,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;30/06/2023;693;700;675;134237;677,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;29/06/2023;680;681,5;660;234553;671
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;28/06/2023;677;705;651;200963;674,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;27/06/2023;719,5;719,5;670;227808;716,5
TRANSPORTE Y DISTRIBUCIÓN DE GAS;TRANSPORTADORA DE GAS DEL NORTE SA;TGNO4;26/06/2023;745;750;711,5;294447;719,5
